product_id,onsale_web,price,stock_quantity,stock_status,purchase_price,product_id_raw,id_web,id_web_raw,sku,sku_raw,total_sales,product_type,post_type,post_title,web_match_status,ca_octobre_ttc,prix_vente_ht,marge_unitaire_ht,taux_marque,taux_marge_sur_cout,marge_octobre_ht,valeur_stock_cout_ht,valeur_stock_vente_ttc,couverture_au_rythme_octobre_mois,segment_stock,prix_inhabituel_mad
4268,1,15.2,15,instock,7.54,4268,16307,16307,16307,16307,7.0,Vin,product,Domaine Bulliat Morgon Le Colombier 2019,both,106.39999999999999,12.666666666666666,5.126666666666666,0.4047368421052631,0.6799292661361626,35.88666666666666,113.1,228.0,2.142857142857143,couverture_1_a_3_mois,False
4269,1,10.2,28,instock,5.32,4269,16244,16244,16244,16244,12.0,Vin,product,Domaine Sérol Côte Roannaise Les Originelles 2019,both,122.39999999999999,8.5,3.1799999999999997,0.3741176470588235,0.5977443609022556,38.16,148.96,285.59999999999997,2.3333333333333335,couverture_1_a_3_mois,False
4270,1,15.5,22,instock,8.25,4270,15839,15839,15839,15839,10.0,Vin,product,Domaine Sérol Côte Roannaise Les Millerands 2018,both,155.0,12.916666666666668,4.666666666666668,0.3612903225806452,0.5656565656565657,46.66666666666668,181.5,341.0,2.2,couverture_1_a_3_mois,False
4271,1,16.6,23,instock,8.32,4271,13460,13460,13460,13460,10.0,Vin,product,Domaine Sérol Côte Roannaise Perdrizière 2016,both,166.0,13.833333333333336,5.513333333333335,0.39855421686746995,0.6626602564102566,55.133333333333354,191.36,381.8,2.3,couverture_1_a_3_mois,False
4272,1,9.2,26,instock,4.85,4272,13089,13089,13089,13089,13.0,Vin,product,Domaine Sérol Côte Roannaise Rosé Cabochard 2016,both,119.6,7.666666666666666,2.8166666666666664,0.3673913043478261,0.5807560137457045,36.61666666666666,126.1,239.2,2.0,couverture_1_a_3_mois,False
4274,1,12.9,0,outofstock,6.33,4274,12942,12942,12942,12942,8.0,Vin,product,Domaine Sérol Vin Mousseux Rosé Turbullent Méthode Ancestrale,both,103.2,10.75,4.42,0.4111627906976744,0.69826224328594,35.36,0.0,0.0,0.0,rupture_potentielle,False
4275,1,14.9,62,instock,7.78,4275,14864,14864,14864,14864,24.0,Vin,product,I Fabbri Chianti Classico Lamole 2017,both,357.6,12.416666666666668,4.636666666666668,0.37342281879194633,0.5959725792630678,111.28000000000003,482.36,923.8000000000001,2.5833333333333335,couverture_1_a_3_mois,False
4276,1,17.6,17,instock,9.46,4276,14527,14527,14527,14527,7.0,Vin,product,I Fabbri Chianti Classico Terra Di Lamole 2015,both,123.20000000000002,14.666666666666668,5.206666666666667,0.355,0.5503875968992248,36.44666666666667,160.82000000000002,299.20000000000005,2.4285714285714284,couverture_1_a_3_mois,False
4277,1,24.8,28,instock,12.69,4277,14865,14865,14865,14865,9.0,Vin,product,I Fabbri Chianti Classico Riserva 2015,both,223.20000000000002,20.666666666666668,7.976666666666668,0.38596774193548394,0.6285789335434727,71.79000000000002,355.32,694.4,3.111111111111111,couverture_3_a_6_mois,False
4280,1,18.9,37,instock,9.57,4280,15690,15690,15690,15690,12.0,Vin,product,Château de Cazeneuve Languedoc Blanc 2016,both,226.79999999999998,15.75,6.18,0.3923809523809524,0.6457680250783698,74.16,354.09000000000003,699.3,3.0833333333333335,couverture_3_a_6_mois,False
4281,1,11.6,30,instock,5.69,4281,16330,16330,16330,16330,12.0,Vin,product,Château de Cazeneuve Val de Montferrand Rouge Caza Sorix 2019,both,139.2,9.666666666666666,3.9766666666666657,0.4113793103448275,0.6988869361452839,47.719999999999985,170.70000000000002,348.0,2.5,couverture_1_a_3_mois,False
4283,1,27.0,0,outofstock,13.25,4283,16154,16154,16154,16154,8.0,Vin,product,Château de Cazeneuve Pic Saint-Loup Le Roc Des Mates 2017,both,216.0,22.5,9.25,0.4111111111111111,0.6981132075471698,74.0,0.0,0.0,0.0,rupture_potentielle,False
4285,1,41.0,5,instock,22.03,4285,16153,16153,16153,16153,4.0,Vin,product,Château de Cazeneuve Pic Saint-Loup Le Sang Du Calvaire 2017,both,164.0,34.16666666666667,12.13666666666667,0.355219512195122,0.550915418368891,48.54666666666668,110.15,205.0,1.25,couverture_1_a_3_mois,False
4286,1,69.8,6,instock,36.06,4286,16066,16066,16066,16066,3.0,Vin,product,Domaine Hauvette Les Baux de Provence Amethyste 2017,both,209.39999999999998,58.166666666666664,22.106666666666662,0.3800573065902578,0.6130523202070621,66.32,216.36,418.79999999999995,2.0,couverture_1_a_3_mois,False
4287,1,38.6,8,instock,20.34,4287,16065,16065,16065,16065,7.0,Vin,product,Domaine Hauvette Les Baux de Provence Cornaline 2014,both,270.2,32.16666666666667,11.826666666666672,0.36766839378238353,0.5814487053425109,82.7866666666667,162.72,308.8,1.1428571428571428,couverture_1_a_3_mois,False
4288,1,26.7,26,instock,14.48,4288,15292,15292,15292,15292,8.0,Vin,product,Domaine Hauvette IGP Alpilles Jaspe 2017,both,213.6,22.25,7.77,0.34921348314606737,0.5366022099447514,62.16,376.48,694.1999999999999,3.25,couverture_3_a_6_mois,False
4297,1,19.0,33,instock,10.31,4297,16246,16246,16246,16246,10.0,Vin,product,Domaine de La Tour Du Bon Bandol Blanc 2019,both,190.0,15.833333333333334,5.523333333333333,0.3488421052631579,0.5357258325250566,55.233333333333334,340.23,627.0,3.3,couverture_3_a_6_mois,False
4298,1,23.2,17,instock,11.99,4298,16501,16501,16501,16501,6.0,Vin,product,Domaine de La Tour Du Bon Bandol Rouge 2018,both,139.2,19.333333333333332,7.343333333333332,0.3798275862068965,0.6124548234639976,44.05999999999999,203.83,394.4,2.8333333333333335,couverture_1_a_3_mois,False
4299,1,39.1,10,instock,19.19,4299,16578,16578,16578,16578,8.0,Vin,product,Domaine de La Tour Du Bon Bandol Rouge Saint Ferréol 2018,both,312.8,32.583333333333336,13.393333333333334,0.41104859335038363,0.6979329511898559,107.14666666666668,191.9,391.0,1.25,couverture_1_a_3_mois,False
4300,1,44.0,2,instock,23.42,4300,15567,15567,15567,15567,2.0,Vin,product,Domaine de La Tour Du Bon Bandol Rouge En Sol 2017,both,88.0,36.66666666666667,13.24666666666667,0.3612727272727273,0.5656134358098492,26.49333333333334,46.84,88.0,1.0,couverture_1_a_3_mois,False
4301,1,17.5,19,instock,9.49,4301,16553,16553,16553,16553,7.0,Vin,product,Domaine de La Tour Du Bon Bandol Rosé 2019,both,122.5,14.583333333333334,5.093333333333334,0.3492571428571429,0.5367053038285915,35.653333333333336,180.31,332.5,2.7142857142857144,couverture_1_a_3_mois,False
4303,1,30.0,15,instock,15.19,4303,13172,13172,13172,13172,10.0,Vin,product,Rimauresq Côtes de Provence Rouge Cru Classé Quintessence 2015,both,300.0,25.0,9.81,0.3924,0.6458196181698487,98.10000000000001,227.85,450.0,1.5,couverture_1_a_3_mois,False
4304,1,8.1,45,instock,4.19,4304,15120,15120,15120,15120,14.0,Vin,product,Domaine de l'Idylle Savoie Cruet 2018,both,113.39999999999999,6.75,2.5599999999999996,0.3792592592592592,0.610978520286396,35.839999999999996,188.55,364.5,3.2142857142857144,couverture_3_a_6_mois,False
4306,1,10.7,52,instock,5.31,4306,15949,15949,15949,15949,15.0,Vin,product,Domaine de l'Idylle Roussette de Savoie Anne de Chypre 2018,both,160.5,8.916666666666666,3.6066666666666665,0.40448598130841124,0.6792215944758317,54.099999999999994,276.12,556.4,3.466666666666667,couverture_3_a_6_mois,False
4307,1,10.9,37,instock,5.8,4307,15946,15946,15946,15946,14.0,Vin,product,Domaine de l'Idylle Savoie Mondeuse Le Tithonien 2018,both,152.6,9.083333333333334,3.283333333333334,0.36146788990825696,0.5660919540229886,45.966666666666676,214.6,403.3,2.642857142857143,couverture_1_a_3_mois,False
4334,1,49.0,142,instock,30.01,4334,7818,7818,7818,7818,7.0,Champagne,product,Champagne Gosset Grand Blanc de Blancs,both,343.0,40.833333333333336,10.823333333333334,0.2650612244897959,0.3606575585915806,75.76333333333334,4261.42,6958.0,20.285714285714285,surstock_gt_12_mois,False
4336,1,35.5,73,instock,21.12,4336,13599,13599,13599,13599,6.0,Champagne,product,Champagne Mailly Grand Cru Blanc de Pinot Noir,both,213.0,29.583333333333336,8.463333333333335,0.2860845070422535,0.40072601010101017,50.78000000000001,1541.76,2591.5,12.166666666666666,surstock_gt_12_mois,False
4337,1,83.0,145,instock,48.9,4337,4679,4679,4679,4679,0.0,Champagne,product,Champagne Mailly Grand Cru Les Echansons 2007,both,0.0,69.16666666666667,20.266666666666673,0.29301204819277116,0.41445126107702807,0.0,7090.5,12035.0,,stock_sans_vente_octobre,True
4348,1,59.0,125,instock,34.76,4348,12586,12586,12586,12586,5.0,Champagne,product,Champagne Egly-Ouriet Grand Cru Brut Tradition,both,295.0,49.16666666666667,14.406666666666673,0.2930169491525425,0.41446106635980073,72.03333333333336,4345.0,7375.0,25.0,surstock_gt_12_mois,False
4350,1,79.5,145,instock,47.3,4350,12588,12588,12588,12588,7.0,Champagne,product,Champagne Egly-Ouriet Grand Cru Extra Brut V.P.,both,556.5,66.25,18.950000000000003,0.2860377358490567,0.40063424947145887,132.65000000000003,6858.5,11527.5,20.714285714285715,surstock_gt_12_mois,False
4352,1,225.0,0,outofstock,137.81,4352,15940,15940,15940,15940,11.0,Champagne,product,Champagne Egly-Ouriet Grand Cru Millésimé 2008,both,2475.0,187.5,49.69,0.2650133333333333,0.36056889920905594,546.5899999999999,0.0,0.0,0.0,rupture_potentielle,True
4353,1,79.5,127,instock,45.91,4353,12587,12587,12587,12587,14.0,Champagne,product,Champagne Egly-Ouriet Grand Cru Brut Rosé,both,1113.0,66.25,20.340000000000003,0.30701886792452837,0.4430407318666958,284.76000000000005,5830.57,10096.5,9.071428571428571,surstock_6_a_12_mois,False
4355,1,12.65,97,instock,77.48,4355,12589,12589,12589,12589,0.0,Champagne,product,Champagne Egly-Ouriet Grand Cru Blanc de Noirs,both,0.0,10.541666666666668,-66.93833333333333,-6.3498814229249,-0.8639433832386852,-0.0,7515.56,1227.05,,stock_sans_vente_octobre,False
4356,1,51.6,81,instock,31.0,4356,12585,12585,12585,12585,3.0,Champagne,product,Champagne Egly-Ouriet Premier Cru Les Vignes de Vrigny,both,154.8,43.0,12.0,0.27906976744186046,0.3870967741935484,36.0,2511.0,4179.6,27.0,surstock_gt_12_mois,False
4357,1,39.0,115,instock,22.3,4357,9562,9562,9562,9562,5.0,Champagne,product,Champagne Larmandier-Bernier Latitude,both,195.0,32.5,10.2,0.31384615384615383,0.4573991031390134,51.0,2564.5,4485.0,23.0,surstock_gt_12_mois,False
4358,1,77.0,81,instock,47.16,4358,13854,13854,13854,13854,8.0,Champagne,product,Champagne Larmandier-Bernier Grand Cru Vieilles Vignes du Levant 2008,both,616.0,64.16666666666667,17.006666666666675,0.26503896103896113,0.36061634153237226,136.0533333333334,3819.9599999999996,6237.0,10.125,surstock_6_a_12_mois,False
4359,1,85.6,112,instock,51.93,4359,13853,13853,13853,13853,7.0,Champagne,product,Champagne Larmandier-Bernier Grand Cru Les Chemins d'Avize 2011,both,599.1999999999999,71.33333333333333,19.40333333333333,0.27200934579439245,0.3736440079594325,135.8233333333333,5816.16,9587.199999999999,16.0,surstock_gt_12_mois,True
4364,1,49.5,4,instock,23.6,4364,11585,11585,11585,11585,3.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky The Hive,both,148.5,41.25,17.65,0.42787878787878786,0.7478813559322033,52.949999999999996,94.4,198.0,1.3333333333333333,couverture_1_a_3_mois,False
4391,1,49.5,7,instock,22.01,4391,11467,11467,11467,11467,5.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky Peat Chimney,both,247.5,41.25,19.24,0.4664242424242424,0.8741481144934119,96.19999999999999,154.07000000000002,346.5,1.4,couverture_1_a_3_mois,False
4392,1,49.5,3,instock,22.01,4392,11586,11586,11586,11586,3.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky Spice King,both,148.5,41.25,19.24,0.4664242424242424,0.8741481144934119,57.72,66.03,148.5,1.0,couverture_1_a_3_mois,False
4393,1,57.0,5,instock,26.13,4393,13765,13765,13765,13765,3.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky Vanilla Burst,both,171.0,47.5,21.37,0.4498947368421053,0.8178339073861463,64.11,130.65,285.0,1.6666666666666667,couverture_1_a_3_mois,False
4394,1,59.8,3,instock,27.96,4394,13766,13766,13766,13766,2.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky Treacle Chest,both,119.6,49.833333333333336,21.873333333333335,0.4389297658862876,0.7823080591320934,43.74666666666667,83.88,179.39999999999998,1.5,couverture_1_a_3_mois,False
4395,1,27.5,9,instock,13.11,4395,11587,11587,11587,11587,7.0,Whisky,product,Wemyss Malts Blended Scotch Whisky Lord Elcho,both,192.5,22.916666666666668,9.806666666666668,0.42792727272727277,0.7480294940249176,68.64666666666668,117.99,247.5,1.2857142857142858,couverture_1_a_3_mois,False
4396,1,62.0,0,outofstock,28.42,4396,9636,9636,9636,9636,0.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky The Hive 12 ans,both,0.0,51.66666666666667,23.24666666666667,0.44993548387096777,0.8179685667370397,0.0,0.0,0.0,,ni_stock_ni_vente,False
4397,1,59.0,5,instock,27.31,4397,12639,12639,12639,12639,3.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky The Hive Batch Strength,both,177.0,49.16666666666667,21.856666666666673,0.444542372881356,0.80031734407421,65.57000000000002,136.54999999999998,295.0,1.6666666666666667,couverture_1_a_3_mois,False
4398,1,59.0,10,instock,28.39,4398,12641,12641,12641,12641,7.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky Peat Chimney Batch Strength,both,413.0,49.16666666666667,20.77666666666667,0.4225762711864407,0.7318304567335918,145.4366666666667,283.9,590.0,1.4285714285714286,couverture_1_a_3_mois,False
4399,1,59.0,10,instock,28.12,4399,12640,12640,12640,12640,6.0,Whisky,product,Wemyss Malts Blended Malt Scotch Whisky Spice King Batch Strength,both,354.0,49.16666666666667,21.04666666666667,0.4280677966101695,0.7484589853010907,126.28000000000003,281.2,590.0,1.6666666666666667,couverture_1_a_3_mois,False
4400,1,44.0,12,instock,21.18,4400,14768,14768,14768,14768,9.0,Cognac,product,Cognac Frapin 1270,both,396.0,36.66666666666667,15.486666666666672,0.42236363636363644,0.7311929493232612,139.38000000000005,254.16,528.0,1.3333333333333333,couverture_1_a_3_mois,False
4401,1,62.5,5,instock,27.21,4401,3506,3506,3506,3506,3.0,Cognac,product,Cognac Frapin VSOP,both,187.5,52.083333333333336,24.873333333333335,0.477568,0.9141247090530442,74.62,136.05,312.5,1.6666666666666667,couverture_1_a_3_mois,False
4402,1,176.0,11,instock,78.25,4402,3510,3510,3510,3510,3.0,Cognac,product,Cognac Frapin VIP XO,both,528.0,146.66666666666669,68.41666666666669,0.4664772727272728,0.8743343982960599,205.25000000000006,860.75,1936.0,3.6666666666666665,couverture_3_a_6_mois,True
4404,1,108.5,17,instock,52.22,4404,3507,3507,3507,3507,4.0,Cognac,product,Cognac Frapin Château de Fontpinot XO,both,434.0,90.41666666666667,38.19666666666667,0.42245161290322586,0.7314566577301163,152.7866666666667,887.74,1844.5,4.25,couverture_3_a_6_mois,True
4405,1,68.1,15,instock,32.46,4405,13230,13230,13230,13230,7.0,Cognac,product,Cognac Frapin Château de Fontpinot XO 1/2,both,476.69999999999993,56.75,24.29,0.42801762114537445,0.748305606900801,170.03,486.90000000000003,1021.4999999999999,2.142857142857143,couverture_1_a_3_mois,False
4406,1,157.0,12,instock,69.08,4406,7819,7819,7819,7819,4.0,Cognac,product,Cognac Frapin Château de Fontpinot 1989 20 Ans d'Age,both,628.0,130.83333333333334,61.753333333333345,0.47200000000000003,0.8939393939393941,247.01333333333338,828.96,1884.0,3.0,couverture_3_a_6_mois,True
4407,1,104.0,14,instock,46.71,4407,3509,3509,3509,3509,5.0,Cognac,product,Cognac Frapin Cigar Blend,both,520.0,86.66666666666667,39.95666666666667,0.46103846153846156,0.8554199671733391,199.78333333333336,653.94,1456.0,2.8,couverture_1_a_3_mois,True
4558,1,28.1,23,instock,15.24,4558,15426,15426,15426,15426,9.0,Vin,product,Domaine de Montcalmès Terrasses du Larzac Rouge 2017,both,252.9,23.416666666666668,8.176666666666668,0.3491814946619217,0.5365266841644795,73.59,350.52,646.3000000000001,2.5555555555555554,couverture_1_a_3_mois,False
4564,1,21.7,28,instock,11.66,4564,15621,15621,15621,15621,10.0,Vin,product,Domaine Giudicelli Vin de France Eté Rouge 2018,both,217.0,18.083333333333332,6.423333333333332,0.35520737327188934,0.5508862206975413,64.23333333333332,326.48,607.6,2.8,couverture_1_a_3_mois,False
4566,1,28.5,19,instock,15.31,4566,15457,15457,15457,15457,8.0,Vin,product,Domaine de Montcalmès Coteaux du Languedoc Blanc 2017,both,228.0,23.75,8.44,0.35536842105263156,0.551273677335075,67.52,290.89,541.5,2.375,couverture_1_a_3_mois,False
4573,1,67.2,12,instock,36.46,4573,13604,13604,13604,13604,8.0,Vin,product,Château de Meursault Beaune-Grèves Les Trois Journaux 1er Cru 2015,both,537.6,56.00000000000001,19.540000000000006,0.3489285714285715,0.5359297860669228,156.32000000000005,437.52,806.4000000000001,1.5,couverture_1_a_3_mois,False
4582,1,109.6,18,instock,53.8,4582,12857,12857,12857,12857,1.0,Vin,product,Château de Meursault Puligny-Montrachet 1er Cru Champ Canet 2014,both,109.6,91.33333333333333,37.53333333333333,0.41094890510948906,0.6976456009913259,37.53333333333333,968.4,1972.8,18.0,surstock_gt_12_mois,True
4596,1,43.9,7,instock,22.91,4596,15476,15476,15476,15476,5.0,Vin,product,Marc Colin Et Fils Chassagne-Montrachet Blanc Margot 2017,both,219.5,36.583333333333336,13.673333333333336,0.3737585421412301,0.5968281681943839,68.36666666666667,160.37,307.3,1.4,couverture_1_a_3_mois,False
4597,1,61.6,7,instock,33.42,4597,14000,14000,14000,14000,4.0,Vin,product,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Vide-Bourses 1er Cru 2016,both,246.4,51.333333333333336,17.913333333333334,0.34896103896103897,0.5360063834031518,71.65333333333334,233.94,431.2,1.75,couverture_1_a_3_mois,False
4598,1,41.8,5,instock,21.38,4598,15478,15478,15478,15478,5.0,Vin,product,Marc Colin Et Fils Saint-Aubin Blanc En Montceau 2017,both,209.0,34.833333333333336,13.453333333333337,0.38622009569377996,0.629248518864983,67.26666666666668,106.89999999999999,209.0,1.0,couverture_1_a_3_mois,False
4600,1,26.5,15,instock,13.14,4600,15475,15475,15475,15475,7.0,Vin,product,Marc Colin Et Fils Chassagne-Montrachet Rouge Vieilles Vignes 2017,both,185.5,22.083333333333336,8.943333333333335,0.40498113207547176,0.6806189751395232,62.603333333333346,197.10000000000002,397.5,2.142857142857143,couverture_1_a_3_mois,False
4601,1,16.1,24,instock,8.57,4601,16151,16151,16151,16151,7.0,Vin,product,Catherine et Claude Maréchal Bourgogne Aligoté 2018,both,112.70000000000002,13.416666666666668,4.846666666666668,0.36124223602484473,0.5655387008945937,33.92666666666668,205.68,386.40000000000003,3.4285714285714284,couverture_3_a_6_mois,False
4602,1,31.5,8,instock,16.93,4602,15659,15659,15659,15659,4.0,Vin,product,Catherine et Claude Maréchal Chorey-Lès-Beaune 2017,both,126.0,26.25,9.32,0.35504761904761906,0.5505020673360899,37.28,135.44,252.0,2.0,couverture_1_a_3_mois,False
4603,1,31.5,8,instock,15.95,4603,15147,15147,15147,15147,6.0,Vin,product,Catherine et Claude Maréchal Ladoix Rouge Les Chaillots 2017,both,189.0,26.25,10.3,0.3923809523809524,0.64576802507837,61.800000000000004,127.6,252.0,1.3333333333333333,couverture_1_a_3_mois,False
4604,1,49.0,5,instock,25.06,4604,15660,15660,15660,15660,4.0,Vin,product,Catherine et Claude Maréchal Pommard La Chanière 2016,both,196.0,40.833333333333336,15.773333333333337,0.38628571428571434,0.6294227188081939,63.09333333333335,125.3,245.0,1.25,couverture_1_a_3_mois,False
4605,1,32.2,9,instock,16.47,4605,15148,15148,15148,15148,9.0,Vin,product,Catherine et Claude Maréchal Savigny-Lès-Beaune Rouge 2016,both,289.8,26.833333333333336,10.363333333333337,0.3862111801242237,0.6292248532685694,93.27000000000004,148.23,289.8,1.0,couverture_1_a_3_mois,False
4606,1,50.1,0,outofstock,24.59,4606,15149,15149,15149,15149,0.0,Vin,product,Catherine et Claude Maréchal Volnay 2017,both,0.0,41.75,17.16,0.4110179640718563,0.697844652297682,0.0,0.0,0.0,,ni_stock_ni_vente,False
4607,1,13.4,41,instock,7.13,4607,15146,15146,15146,15146,12.0,Vin,product,François Bergeret Hautes Côtes de Beaune Vieilles Vignes Rondo 2017,both,160.8,11.166666666666668,4.036666666666668,0.3614925373134329,0.5661524076671344,48.44000000000001,292.33,549.4,3.4166666666666665,couverture_3_a_6_mois,False
4609,1,11.8,40,instock,6.04,4609,15145,15145,15145,15145,14.0,Vin,product,François Bergeret Hautes Côtes de Beaune Rouge 2017,both,165.20000000000002,9.833333333333334,3.793333333333334,0.3857627118644068,0.6280353200883003,53.106666666666676,241.6,472.0,2.857142857142857,couverture_1_a_3_mois,False
4610,1,13.1,34,instock,6.5,4610,15801,15801,15801,15801,10.0,Vin,product,François Bergeret Hautes Côtes de Beaune Blanc 2018,both,131.0,10.916666666666666,4.416666666666666,0.4045801526717557,0.6794871794871794,44.16666666666666,221.0,445.4,3.4,couverture_3_a_6_mois,False
4611,1,26.2,29,instock,13.67,4611,15452,15452,15452,15452,11.0,Vin,product,Gilbert Picq Chablis Vosgros 1er Cru 2017,both,288.2,21.833333333333332,8.163333333333332,0.3738931297709923,0.5971714216044867,89.79666666666665,396.43,759.8,2.6363636363636362,couverture_1_a_3_mois,False
4612,1,20.6,0,outofstock,10.22,4612,15038,15038,15038,15038,5.0,Vin,product,Gilbert Picq Chablis Vieilles Vignes 2017,both,103.0,17.166666666666668,6.946666666666667,0.4046601941747573,0.6797129810828441,34.733333333333334,0.0,0.0,0.0,rupture_potentielle,False
4613,1,16.9,23,instock,8.38,4613,15030,15030,15030,15030,11.0,Vin,product,Gilbert Picq Chablis 2017,both,185.89999999999998,14.083333333333332,5.703333333333331,0.40497041420118335,0.680588703261734,62.73666666666664,192.74,388.7,2.090909090909091,couverture_1_a_3_mois,False
4614,1,19.0,23,instock,10.31,4614,15875,15875,15875,15875,7.0,Vin,product,Gilbert Picq Chablis En Vaudécorse 2017,both,133.0,15.833333333333334,5.523333333333333,0.3488421052631579,0.5357258325250566,38.663333333333334,237.13000000000002,437.0,3.2857142857142856,couverture_3_a_6_mois,False
4615,1,24.0,16,instock,12.28,4615,16186,16186,16186,16186,7.0,Vin,product,Alphonse Mellot Sancerre Blanc La Moussière 2018,both,168.0,20.0,7.720000000000001,0.386,0.6286644951140066,54.040000000000006,196.48,384.0,2.2857142857142856,couverture_1_a_3_mois,False
4616,1,57.0,10,instock,27.98,4616,14371,14371,14371,14371,6.0,Vin,product,Alphonse Mellot Sancerre Rouge La Demoiselle 2015,both,342.0,47.5,19.52,0.4109473684210526,0.6976411722659042,117.12,279.8,570.0,1.6666666666666667,couverture_1_a_3_mois,False
4617,1,67.5,6,instock,35.57,4617,10459,10459,10459,10459,4.0,Vin,product,Alphonse Mellot Sancerre Rouge Génération XIX 2011,both,270.0,56.25,20.68,0.36764444444444444,0.5813888107956142,82.72,213.42000000000002,405.0,1.5,couverture_1_a_3_mois,False
4618,1,30.6,0,outofstock,16.44,4618,14372,14372,14372,14372,0.0,Vin,product,Alphonse Mellot Sancerre Rouge La Moussière 2014,both,0.0,25.500000000000004,9.060000000000002,0.35529411764705887,0.551094890510949,0.0,0.0,0.0,,ni_stock_ni_vente,False
4619,1,59.0,8,instock,32.01,4619,11049,11049,11049,11049,4.0,Vin,product,Alphonse Mellot Sancerre Rouge En Grands Champs 2012,both,236.0,49.16666666666667,17.156666666666673,0.34894915254237296,0.5359783401020517,68.6266666666667,256.08,472.0,2.0,couverture_1_a_3_mois,False
4620,1,11.9,28,instock,6.03,4620,15850,15850,15850,15850,13.0,Vin,product,Bernard Baudry Chinon Rouge Les Granges 2018,both,154.70000000000002,9.916666666666668,3.8866666666666676,0.39193277310924374,0.6445550027639582,50.52666666666668,168.84,333.2,2.1538461538461537,couverture_1_a_3_mois,False
4621,1,16.5,36,instock,8.53,4621,15849,15849,15849,15849,12.0,Vin,product,Bernard Baudry Chinon Rouge Les Grézeaux 2017,both,198.0,13.75,5.220000000000001,0.37963636363636366,0.6119577960140681,62.64000000000001,307.08,594.0,3.0,couverture_3_a_6_mois,False
4625,1,52.4,4,instock,28.16,4625,812,812,812,812,3.0,Vin,product,Marcel Windholtz Eau de Vie de Sureau,both,157.2,43.666666666666664,15.506666666666664,0.3551145038167939,0.5506628787878787,46.519999999999996,112.64,209.6,1.3333333333333333,couverture_1_a_3_mois,False
4626,1,52.9,4,instock,27.88,4626,807,807,807,807,2.0,Vin,product,Marcel Windholtz Eau de Vie de Prunelle Sauvage,both,105.8,44.083333333333336,16.203333333333337,0.3675614366729679,0.5811812529890006,32.40666666666667,111.52,211.6,2.0,couverture_1_a_3_mois,False
4627,1,58.3,2,instock,28.62,4627,805,805,805,805,2.0,Vin,product,Marcel Windholtz Eau de Vie de Poire Williams Réserve Particulière,both,116.6,48.583333333333336,19.963333333333335,0.4109090909090909,0.6975308641975309,39.92666666666667,57.24,116.6,1.0,couverture_1_a_3_mois,False
4628,1,39.6,8,instock,21.07,4628,802,802,802,802,5.0,Vin,product,Marcel Windholtz Eau de Vie de Marc de Muscat,both,198.0,33.0,11.93,0.3615151515151515,0.5662078785002372,59.65,168.56,316.8,1.6,couverture_1_a_3_mois,False
4629,1,52.4,7,instock,27.07,4629,2534,2534,2534,2534,4.0,Vin,product,Marcel Windholtz Eau de Vie de Fraise,both,209.6,43.666666666666664,16.596666666666664,0.38007633587786255,0.613101834749415,66.38666666666666,189.49,366.8,1.75,couverture_1_a_3_mois,False
4630,1,62.4,1,instock,33.21,4630,793,793,793,793,1.0,Vin,product,Marcel Windholtz Eau de Vie de Coing,both,62.4,52.0,18.79,0.3613461538461538,0.5657934357121348,18.79,33.21,62.4,1.0,couverture_1_a_3_mois,False
4631,1,76.8,1,instock,38.49,4631,791,791,791,791,1.0,Vin,product,Marcel Windholtz Eau de Vie de Baie de Houx,both,76.8,64.0,25.509999999999998,0.39859374999999997,0.6627695505326058,25.509999999999998,38.49,76.8,1.0,couverture_1_a_3_mois,False
4632,1,50.0,9,instock,26.87,4632,2179,2179,2179,2179,7.0,Vin,product,Marcel Windholtz Eau de Vie de Quetsch d'Alsace Réserve Particulière,both,350.0,41.66666666666667,14.79666666666667,0.35512000000000005,0.550676094777323,103.5766666666667,241.83,450.0,1.2857142857142858,couverture_1_a_3_mois,False
4633,1,52.4,5,instock,27.61,4633,804,804,804,804,3.0,Vin,product,Marcel Windholtz Eau de Vie de Mirabelle d'Alsace Réserve Particulière,both,157.2,43.666666666666664,16.056666666666665,0.36770992366412214,0.5815525775685138,48.169999999999995,138.05,262.0,1.6666666666666667,couverture_1_a_3_mois,False
4634,1,41.0,11,instock,20.12,4634,41,41,41,41,6.0,Vin,product,Marcel Windholtz Eau de Vie de Marc de Gewurztraminer,both,246.0,34.16666666666667,14.04666666666667,0.4111219512195122,0.6981444665341288,84.28000000000003,221.32000000000002,451.0,1.8333333333333333,couverture_1_a_3_mois,False
4635,1,62.4,12,instock,31.92,4635,798,798,798,798,8.0,Vin,product,Marcel Windholtz Eau de Vie de Kirsch d'Alsace Réserve Particulière,both,499.2,52.0,20.08,0.3861538461538461,0.6290726817042606,160.64,383.04,748.8,1.5,couverture_1_a_3_mois,False
