product_id,onsale_web,price,stock_quantity,stock_status,purchase_price,product_id_raw,id_web,id_web_raw,sku,sku_raw,total_sales,product_type,post_type,post_title,web_match_status
4404,1,108.5,17,instock,52.22,4404,3507,3507,3507,3507,4.0,Cognac,product,Cognac Frapin Château de Fontpinot XO,both
4405,1,68.1,15,instock,32.46,4405,13230,13230,13230,13230,7.0,Cognac,product,Cognac Frapin Château de Fontpinot XO 1/2,both
4406,1,157.0,12,instock,69.08,4406,7819,7819,7819,7819,4.0,Cognac,product,Cognac Frapin Château de Fontpinot 1989 20 Ans d'Age,both
4407,1,104.0,14,instock,46.71,4407,3509,3509,3509,3509,5.0,Cognac,product,Cognac Frapin Cigar Blend,both
4558,1,28.1,23,instock,15.24,4558,15426,15426,15426,15426,9.0,Vin,product,Domaine de Montcalmès Terrasses du Larzac Rouge 2017,both
4564,1,21.7,28,instock,11.66,4564,15621,15621,15621,15621,10.0,Vin,product,Domaine Giudicelli Vin de France Eté Rouge 2018,both
4565,0,30.5,3,instock,15.92,4565,,,,,,,,,left_only
4566,1,28.5,19,instock,15.31,4566,15457,15457,15457,15457,8.0,Vin,product,Domaine de Montcalmès Coteaux du Languedoc Blanc 2017,both
4568,0,21.5,0,outofstock,11.22,4568,15065,15065,,,,,,,left_only
4573,1,67.2,12,instock,36.46,4573,13604,13604,13604,13604,8.0,Vin,product,Château de Meursault Beaune-Grèves Les Trois Journaux 1er Cru 2015,both
4577,0,49.0,1,instock,24.05,4577,,,,,,,,,left_only
4578,0,40.0,3,instock,20.05,4578,,,,,,,,,left_only
4582,1,109.6,18,instock,53.8,4582,12857,12857,12857,12857,1.0,Vin,product,Château de Meursault Puligny-Montrachet 1er Cru Champ Canet 2014,both
4584,0,32.3,0,outofstock,17.36,4584,14785,14785,,,,,,,left_only
4594,1,144.0,0,outofstock,87.36,4594,,,,,,,,,left_only
4596,1,43.9,7,instock,22.91,4596,15476,15476,15476,15476,5.0,Vin,product,Marc Colin Et Fils Chassagne-Montrachet Blanc Margot 2017,both
4597,1,61.6,7,instock,33.42,4597,14000,14000,14000,14000,4.0,Vin,product,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Vide-Bourses 1er Cru 2016,both
4598,1,41.8,5,instock,21.38,4598,15478,15478,15478,15478,5.0,Vin,product,Marc Colin Et Fils Saint-Aubin Blanc En Montceau 2017,both
4599,0,36.9,0,outofstock,18.3,4599,,,,,,,,,left_only
4600,1,26.5,15,instock,13.14,4600,15475,15475,15475,15475,7.0,Vin,product,Marc Colin Et Fils Chassagne-Montrachet Rouge Vieilles Vignes 2017,both
4601,1,16.1,24,instock,8.57,4601,16151,16151,16151,16151,7.0,Vin,product,Catherine et Claude Maréchal Bourgogne Aligoté 2018,both
4602,1,31.5,8,instock,16.93,4602,15659,15659,15659,15659,4.0,Vin,product,Catherine et Claude Maréchal Chorey-Lès-Beaune 2017,both
4603,1,31.5,8,instock,15.95,4603,15147,15147,15147,15147,6.0,Vin,product,Catherine et Claude Maréchal Ladoix Rouge Les Chaillots 2017,both
4604,1,49.0,5,instock,25.06,4604,15660,15660,15660,15660,4.0,Vin,product,Catherine et Claude Maréchal Pommard La Chanière 2016,both
4605,1,32.2,9,instock,16.47,4605,15148,15148,15148,15148,9.0,Vin,product,Catherine et Claude Maréchal Savigny-Lès-Beaune Rouge 2016,both
4606,1,50.1,0,outofstock,24.59,4606,15149,15149,15149,15149,0.0,Vin,product,Catherine et Claude Maréchal Volnay 2017,both
4607,1,13.4,41,instock,7.13,4607,15146,15146,15146,15146,12.0,Vin,product,François Bergeret Hautes Côtes de Beaune Vieilles Vignes Rondo 2017,both
4609,1,11.8,40,instock,6.04,4609,15145,15145,15145,15145,14.0,Vin,product,François Bergeret Hautes Côtes de Beaune Rouge 2017,both
4610,1,13.1,34,instock,6.5,4610,15801,15801,15801,15801,10.0,Vin,product,François Bergeret Hautes Côtes de Beaune Blanc 2018,both
4611,1,26.2,29,instock,13.67,4611,15452,15452,15452,15452,11.0,Vin,product,Gilbert Picq Chablis Vosgros 1er Cru 2017,both
4612,1,20.6,0,outofstock,10.22,4612,15038,15038,15038,15038,5.0,Vin,product,Gilbert Picq Chablis Vieilles Vignes 2017,both
4613,1,16.9,23,instock,8.38,4613,15030,15030,15030,15030,11.0,Vin,product,Gilbert Picq Chablis 2017,both
4614,1,19.0,23,instock,10.31,4614,15875,15875,15875,15875,7.0,Vin,product,Gilbert Picq Chablis En Vaudécorse 2017,both
4615,1,24.0,16,instock,12.28,4615,16186,16186,16186,16186,7.0,Vin,product,Alphonse Mellot Sancerre Blanc La Moussière 2018,both
4616,1,57.0,10,instock,27.98,4616,14371,14371,14371,14371,6.0,Vin,product,Alphonse Mellot Sancerre Rouge La Demoiselle 2015,both
4617,1,67.5,6,instock,35.57,4617,10459,10459,10459,10459,4.0,Vin,product,Alphonse Mellot Sancerre Rouge Génération XIX 2011,both
4618,1,30.6,0,outofstock,16.44,4618,14372,14372,14372,14372,0.0,Vin,product,Alphonse Mellot Sancerre Rouge La Moussière 2014,both
4619,1,59.0,8,instock,32.01,4619,11049,11049,11049,11049,4.0,Vin,product,Alphonse Mellot Sancerre Rouge En Grands Champs 2012,both
4620,1,11.9,28,instock,6.03,4620,15850,15850,15850,15850,13.0,Vin,product,Bernard Baudry Chinon Rouge Les Granges 2018,both
4621,1,16.5,36,instock,8.53,4621,15849,15849,15849,15849,12.0,Vin,product,Bernard Baudry Chinon Rouge Les Grézeaux 2017,both
4625,1,52.4,4,instock,28.16,4625,812,812,812,812,3.0,Vin,product,Marcel Windholtz Eau de Vie de Sureau,both
4626,1,52.9,4,instock,27.88,4626,807,807,807,807,2.0,Vin,product,Marcel Windholtz Eau de Vie de Prunelle Sauvage,both
4627,1,58.3,2,instock,28.62,4627,805,805,805,805,2.0,Vin,product,Marcel Windholtz Eau de Vie de Poire Williams Réserve Particulière,both
4628,1,39.6,8,instock,21.07,4628,802,802,802,802,5.0,Vin,product,Marcel Windholtz Eau de Vie de Marc de Muscat,both
4629,1,52.4,7,instock,27.07,4629,2534,2534,2534,2534,4.0,Vin,product,Marcel Windholtz Eau de Vie de Fraise,both
4630,1,62.4,1,instock,33.21,4630,793,793,793,793,1.0,Vin,product,Marcel Windholtz Eau de Vie de Coing,both
4631,1,76.8,1,instock,38.49,4631,791,791,791,791,1.0,Vin,product,Marcel Windholtz Eau de Vie de Baie de Houx,both
4632,1,50.0,9,instock,26.87,4632,2179,2179,2179,2179,7.0,Vin,product,Marcel Windholtz Eau de Vie de Quetsch d'Alsace Réserve Particulière,both
4633,1,52.4,5,instock,27.61,4633,804,804,804,804,3.0,Vin,product,Marcel Windholtz Eau de Vie de Mirabelle d'Alsace Réserve Particulière,both
4634,1,41.0,11,instock,20.12,4634,41,41,41,41,6.0,Vin,product,Marcel Windholtz Eau de Vie de Marc de Gewurztraminer,both
4635,1,62.4,12,instock,31.92,4635,798,798,798,798,8.0,Vin,product,Marcel Windholtz Eau de Vie de Kirsch d'Alsace Réserve Particulière,both
4636,1,50.0,0,outofstock,25.58,4636,2361,2361,2361,2361,4.0,Vin,product,Marcel Windholtz Eau de Vie de Framboise d'Alsace,both
4646,1,21.5,27,instock,10.89,4646,15848,15848,15848,15848,10.0,Vin,product,Bernard Baudry Chinon Rouge Le Clos Guillot 2017,both
4647,1,28.5,45,instock,14.14,4647,16525,16525,16525,16525,22.0,Vin,product,Bernard Baudry Chinon Rouge La Croix Boissée 2017,both
4648,1,24.3,22,instock,12.68,4648,16262,16262,16262,16262,9.0,Vin,product,Bernard Baudry Chinon Blanc La Croix Boissée 2018,both
4649,1,16.5,18,instock,8.1,4649,16261,16261,16261,16261,7.0,Vin,product,Bernard Baudry Chinon Blanc 2018,both
4650,1,25.3,20,instock,13.07,4650,15206,15206,15206,15206,9.0,Vin,product,Thierry Germain Saumur Blanc L'Insolite 2018,both
4651,1,49.0,7,instock,24.81,4651,11849,11849,11849,11849,7.0,Vin,product,Thierry Germain Saumur Blanc Terres 2014,both
4653,1,36.2,8,instock,19.64,4653,13515,13515,13515,13515,8.0,Vin,product,Thierry Germain Saumur-Champigny Franc De Pied 2016,both
4654,1,33.4,14,instock,17.43,4654,13514,13514,13514,13514,9.0,Vin,product,Thierry Germain Saumur-Champigny La Marginale 2016,both
4655,1,40.2,7,instock,20.35,4655,13516,13516,13516,13516,7.0,Vin,product,Thierry Germain Saumur-Champigny Les Mémoires 2016,both
4656,1,43.0,13,instock,22.88,4656,10814,10814,10814,10814,7.0,Vin,product,Thierry Germain Saumur-Champigny Outre Terre 2013,both
4657,1,43.0,3,instock,21.55,4657,11847,11847,11847,11847,3.0,Vin,product,Thierry Germain Saumur-Champigny Outre Terre 2014,both
4658,1,48.8,4,instock,25.97,4658,13517,13517,13517,13517,3.0,Vin,product,Thierry Germain Saumur-Champigny Outre Terre 2016,both
4659,0,23.6,0,outofstock,12.56,4659,,,,,,,,,left_only
4662,1,20.8,13,instock,10.96,4662,16081,16081,16081,16081,6.0,Vin,product,Pierre Martin Sancerre Les Monts Damnés 2018,both
4664,1,16.4,20,instock,8.39,4664,15402,15402,15402,15402,9.0,Vin,product,La Cotelleraie Saint-Nicolas-de-Bourgueil Le Vau Jaumier 2016,both
4665,1,14.4,39,instock,7.59,4665,15404,15404,15404,15404,13.0,Vin,product,Vincent Carême Vouvray Sec 2018,both
4666,1,21.0,24,instock,11.18,4666,13647,13647,13647,13647,11.0,Vin,product,Vincent Carême Vouvray Moelleux 2015,both
4668,1,12.3,21,instock,6.23,4668,14657,14657,14657,14657,10.0,Vin,product,Xavier Frissant Touraine Amboise L'Orée des Frênes 2015,both
4669,1,20.2,21,instock,10.65,4669,16053,16053,16053,16053,7.0,Vin,product,Domaine Pellé Menetou Salon Blanc Le Carroir 2018,both
4670,1,17.0,30,instock,8.96,4670,15525,15525,15525,15525,12.0,Vin,product,Domaine Pellé Menetou Salon Blanc Morogues 2018,both
4671,1,21.9,28,instock,11.32,4671,15527,15527,15527,15527,10.0,Vin,product,Domaine Pellé Menetou Salon Rouge Les Cris 2015,both
4672,1,17.8,36,instock,9.56,4672,14676,14676,14676,14676,13.0,Vin,product,Domaine Pellé Menetou Salon Rouge Morogues 2017,both
4673,1,19.8,17,instock,10.33,4673,16057,16057,16057,16057,5.0,Vin,product,Domaine Pellé Sancerre Rouge La Croix Au Garde 2017,both
4674,1,19.0,24,instock,9.91,4674,16056,16056,16056,16056,7.0,Vin,product,Domaine Pellé Sancerre Blanc La Croix Au Garde 2018,both
4675,1,10.7,31,instock,5.64,4675,13762,13762,13762,13762,9.0,Vin,product,Domaine Rotier Gaillac Blanc Sec Renaissance 2015,both
4676,1,12.9,28,instock,6.93,4676,15280,15280,15280,15280,11.0,Vin,product,Domaine Rotier Gaillac Blanc Doux Les Gravels 2016,both
4677,1,9.5,25,instock,4.91,4677,15282,15282,15282,15282,9.0,Vin,product,Domaine Rotier Gaillac Rouge Les Gravels 2016,both
4678,1,29.8,31,instock,15.09,4678,15281,15281,15281,15281,9.0,Vin,product,Domaine Rotier Gaillac Rouge L'Ame 2016,both
4679,1,13.2,32,instock,6.55,4679,15283,15283,15283,15283,12.0,Vin,product,Domaine Rotier Gaillac Rouge Renaissance 2016,both
4680,1,6.3,35,instock,3.29,4680,15934,15934,15934,15934,12.0,Vin,product,Domaine de Joy Côtes de Gascogne Envie de Joy 2018,both
4681,1,7.1,33,instock,3.56,4681,15933,15933,15933,15933,12.0,Vin,product,Domaine de Joy Côtes de Gascogne Blanc Moelleux Saint-André 2018,both
4682,1,9.1,34,instock,4.84,4682,15575,15575,15575,15575,11.0,Vin,product,Château Plaisance Fronton Rouge 2017,both
4683,1,9.1,43,instock,4.84,4683,16239,16239,16239,16239,15.0,Vin,product,Château Plaisance Fronton Rosé 2019,both
4684,1,18.1,28,instock,9.45,4684,14451,14451,14451,14451,10.0,Vin,product,Château Plaisance Fronton To Co Que Cal 2015,both
4686,1,14.0,23,instock,7.31,4686,16324,16324,16324,16324,7.0,Vin,product,Cosse Maisonneuve Cahors Solis 2018,both
4687,1,30.1,10,instock,15.4,4687,15582,15582,15582,15582,7.0,Vin,product,Cosse-Maisonneuve Cahors Le Sid 2014,both
4689,1,12.8,38,instock,6.68,4689,13736,13736,13736,13736,13.0,Vin,product,Domaine Plageoles Côtes du Tarn Blanc Sec Ondenc,both
4690,1,12.8,23,instock,6.94,4690,13659,13659,13659,13659,11.0,Vin,product,Domaine Plageoles Vin de France Contre-Pied 2016,both
4692,0,12.0,48,instock,6.39,4692,,,,,,,,,left_only
4693,0,18.5,0,outofstock,9.75,4693,,,,,,,,,left_only
4697,0,34.5,1,instock,18.72,4697,,,,,,,,,left_only
4698,0,20.5,0,outofstock,10.17,4698,,,,,,,,,left_only
4702,0,23.8,0,outofstock,11.93,4702,,,,,,,,,left_only
4703,1,19.8,42,instock,9.72,4703,15465,15465,15465,15465,12.0,Vin,product,Albert Mann Crémant d'Alsace Extra Brut 2017,both
4704,1,18.2,30,instock,9.22,4704,15004,15004,15004,15004,9.0,Vin,product,Albert Mann Gewurztraminer 2017,both
4705,1,31.6,9,instock,17.14,4705,14699,14699,14699,14699,6.0,Vin,product,Albert Mann Gewurztraminer Grand Cru Steingrubler 2016,both
4706,1,16.8,0,outofstock,8.68,4706,15349,15349,15349,15349,10.0,Vin,product,Albert Mann Muscat 2018,both
4707,1,22.8,21,instock,11.54,4707,15466,15466,15466,15466,7.0,Vin,product,Albert Mann Pinot Gris Cuvée Albert 2017,both
4708,1,32.6,3,instock,17.35,4708,14700,14700,14700,14700,3.0,Vin,product,Albert Mann Pinot Gris Grand Cru Furstentum 2016,both
4709,1,44.0,7,instock,22.05,4709,10775,10775,10775,10775,6.0,Vin,product,Albert Mann Pinot Gris Vendanges Tardives Altenbourg 2011,both
4711,1,55.4,6,instock,29.77,4711,16119,16119,16119,16119,4.0,Vin,product,Albert Mann Riesling Grand Cru Schlossberg 2018,both
4712,1,15.8,27,instock,8.57,4712,15667,15667,15667,15667,13.0,Vin,product,Domaine Schoenheitz Crémant d'Alsace Mémoire de Granit Extra Brut,both
4713,1,18.4,25,instock,9.22,4713,14746,14746,14746,14746,9.0,Vin,product,Domaine Schoenheitz Gewurztraminer Lisenberg 2015,both
4714,1,13.3,26,instock,7.22,4714,15361,15361,15361,15361,13.0,Vin,product,Domaine Schoenheitz Muscat 2017,both
4715,1,11.1,23,instock,5.91,4715,15196,15196,15196,15196,11.0,Vin,product,Domaine Schoenheitz Pinot Blanc Val Saint Grégoire 2017,both
4716,1,18.6,32,instock,9.23,4716,15657,15657,15657,15657,11.0,Vin,product,Domaine Schoenheitz Pinot Gris Herrenreben 2017,both
4717,1,23.4,20,instock,11.73,4717,15658,15658,15658,15658,7.0,Vin,product,Domaine Schoenheitz Pinot Noir Herrenreben 2017,both
4718,1,18.2,35,instock,9.78,4718,15670,15670,15670,15670,12.0,Vin,product,Domaine Schoenheitz Pinot Noir Val Saint Grégoire 2017,both
4719,1,12.5,23,instock,6.46,4719,16527,16527,16527,16527,11.0,Vin,product,Domaine Schoenheitz Pinot Noir Tradition 2019,both
4720,1,15.9,31,instock,8.46,4720,16513,16513,16513,16513,13.0,Vin,product,Domaine Schoenheitz Riesling Herrenreben 2018,both
4721,0,20.2,0,outofstock,10.54,4721,,,,,,,,,left_only
4722,1,13.7,18,instock,6.72,4722,15880,15880,15880,15880,8.0,Vin,product,François Baur Pinot Gris Herrenweg de Turckheim 2018,both
4723,1,29.0,19,instock,15.43,4723,15879,15879,15879,15879,6.0,Vin,product,François Baur Pinot Noir Sang Du Dragon 2017,both
4725,1,23.4,13,instock,12.33,4725,16010,16010,16010,16010,6.0,Vin,product,François Baur Riesling Grand Cru Brand Clos De La Treille 2017,both
4726,1,12.7,0,outofstock,6.82,4726,14950,14950,14950,14950,22.0,Vin,product,François Baur Pinot Noir Schlittweg 2017,both
4727,1,26.0,15,instock,12.9,4727,16540,16540,16540,16540,5.0,Vin,product,Paul Ginglinger Riesling Grand Cru Pfersigberg 2018,both
4728,1,29.5,14,instock,14.48,4728,15729,15729,15729,15729,5.0,Vin,product,Maurice Schoech Gewurztraminer Vendanges Tardives 2017,both
4729,1,8.6,26,instock,4.22,4729,38,38,38,38,10.0,Vin,product,Emile Boeckel Crémant Brut Blanc de Blancs,both
4730,1,14.3,31,instock,7.24,4730,5646,5646,5646,5646,11.0,Vin,product,Domaine Muré Crémant d'Alsace Cuvée Prestige,both
4731,1,22.0,42,instock,11.03,4731,8344,8344,8344,8344,12.0,Vin,product,Domaine Muré Crémant d'Alsace Rosé,both
4733,1,16.8,38,instock,8.42,4733,15576,15576,15576,15576,11.0,Vin,product,Camin Larredya Jurançon Sec La Part Davant 2018,both
4734,1,15.3,27,instock,8.22,4734,16138,16138,16138,16138,8.0,Vin,product,Camin Larredya Jurançon Moelleux Costat Darrer 2018,both
4738,0,13.5,3,instock,6.77,4738,,,,,,,,,left_only
4739,1,7.4,30,instock,3.75,4739,14366,14366,14366,14366,9.0,Vin,product,Jean-Paul Brun Beaujolais Le Ronsay 2016,both
4740,1,9.7,31,instock,5.21,4740,13412,13412,13412,13412,9.0,Vin,product,Jean-Paul Brun Beaujolais L'Ancien 2016,both
4741,0,12.4,0,outofstock,6.66,4741,12601,12601,,,,,,,left_only
4744,0,13.8,5,instock,6.84,4744,,,,,,,,,left_only
4748,1,14.5,35,instock,7.42,4748,14632,14632,14632,14632,11.0,Vin,product,Jean-Paul Brun Saint-Amour 2017,both
4749,1,11.9,38,instock,6.46,4749,15315,15315,15315,15315,12.0,Vin,product,Domaine de Montgilet Anjou Blanc 2016,both
4750,1,16.4,24,instock,8.3,4750,13627,13627,13627,13627,11.0,Vin,product,Domaine de Montgilet Anjou Rouge Les Yvonnais 2015,both
4752,1,27.9,23,instock,13.69,4752,14184,14184,14184,14184,7.0,Vin,product,Domaine de Montgilet Coteaux de l'Aubance Les Trois Schistes 2016,both
4753,1,12.0,23,instock,6.51,4753,15429,15429,15429,15429,10.0,Vin,product,Domaine de Montgilet Coteaux de l'Aubance 2017,both
4755,1,7.4,47,instock,3.98,4755,16132,16132,16132,16132,14.0,Vin,product,Domaine de Montgilet Vin de France Grolleau 2019,both
4757,1,26.5,21,instock,13.01,4757,14680,14680,14680,14680,7.0,Vin,product,Domaine Saint-Nicolas Fiefs Vendéens Blanc Le Haut des Clous 2017,both
4758,1,24.3,35,instock,12.93,4758,15859,15859,15859,15859,12.0,Vin,product,Domaine Saint-Nicolas Fiefs Vendéens Rouge Cuvée Jacques 2016,both
4759,1,16.9,26,instock,8.3,4759,16229,16229,16229,16229,13.0,Vin,product,Domaine Saint-Nicolas Fiefs Vendéens Rouge Reflets 2018,both
4776,1,6.8,42,instock,3.48,4776,14302,14302,14302,14302,12.0,Vin,product,Château de La Liquière Pays d'Hérault Blanc A Mi Chemin 2017,both
4778,1,13.9,20,instock,6.89,4778,16072,16072,16072,16072,9.0,Vin,product,Clos du Mont-Olivet Lirac Rosé Farel 2019,both
4779,1,7.8,36,instock,4.07,4779,14300,14300,14300,14300,11.0,Vin,product,Clos du Mont-Olivet Vin de France La Sabonite,both
4780,1,13.7,32,instock,6.72,4780,13096,13096,13096,13096,10.0,Vin,product,Maurice Schoech Crémant d'Alsace Brut Rosé Bulles de Granite,both
4782,1,9.8,19,instock,5.01,4782,16564,16564,16564,16564,9.0,Vin,product,Paul Ginglinger Pinot Blanc 2017,both
4783,1,29.5,16,instock,15.85,4783,13754,13754,13754,13754,8.0,Vin,product,Maurice Schoech Pinot Gris Vendanges Tardives 2015,both
4784,1,28.5,21,instock,14.28,4784,15734,15734,15734,15734,10.0,Vin,product,Maurice Schoech Riesling Vendanges Tardives 2017,both
4785,1,10.1,20,instock,4.96,4785,15448,15448,15448,15448,9.0,Vin,product,Maurice Schoech Pinot Auxerrois Vieilles Vignes 2018,both
4786,1,12.1,32,instock,6.56,4786,15881,15881,15881,15881,12.0,Vin,product,Maurice Schoech Gewurztraminer 2018,both
4788,1,12.3,10,instock,6.29,4788,15731,15731,15731,15731,3.0,Vin,product,Maurice Schoech Pinot Gris 2018,both
4789,1,11.1,27,instock,5.96,4789,15316,15316,15316,15316,8.0,Vin,product,Maurice Schoech Pinot Noir 2018,both
4790,1,11.1,22,instock,5.62,4790,15732,15732,15732,15732,10.0,Vin,product,Maurice Schoech Riesling 2018,both
4791,1,13.6,27,instock,7.38,4791,14599,14599,14599,14599,8.0,Vin,product,Maurice Schoech Pinot Noir Pièce de Chêne 2016,both
4792,1,21.0,29,instock,11.28,4792,15733,15733,15733,15733,12.0,Vin,product,Maurice Schoech Riesling Grand Cru Kaefferkopf 2018,both
4793,1,18.7,15,instock,9.37,4793,15730,15730,15730,15730,7.0,Vin,product,Maurice Schoech Pinot Gris Grand Cru Schlossberg 2017,both
4794,1,41.6,14,instock,22.14,4794,12771,12771,12771,12771,9.0,Vin,product,Maurice Schoech Riesling Grand Cru Rangen de Thann 2014,both
4795,1,12.0,32,instock,6.08,4795,3568,3568,3568,3568,13.0,Vin,product,Emile Boeckel Crémant Brut Rosé,both
4797,1,78.0,5,instock,42.32,4797,14506,14506,14506,14506,5.0,Vin,product,Domaine Peyre Rose Clos des Cistes 2008,both
4798,0,12.7,0,outofstock,6.3,4798,,,,,,,,,left_only
4799,1,14.9,23,instock,7.39,4799,15811,15811,15811,15811,7.0,Vin,product,Domaine de la Monardière Vacqueyras Les Deux Monardes 2017,both
4858,1,6.5,0,outofstock,3.19,4858,16342,16342,16342,16342,5.0,Vin,product,Château Turcaud Bordeaux Rosé 2019,both
4860,1,8.7,29,instock,4.63,4860,16292,16292,16292,16292,9.0,Vin,product,Philippe Nusswitz Duché d'Uzès Orénia Rosé 2019,both
4861,1,8.5,36,instock,4.17,4861,15307,15307,15307,15307,15.0,Vin,product,Philippe Nusswitz Duché d'Uzès Orénia Rouge 2017,both
4862,1,9.9,35,instock,4.86,4862,16047,16047,16047,16047,13.0,Vin,product,Philippe Nusswitz Duché d'Uzès Orénia Blanc 2018,both
4863,1,8.2,54,instock,4.11,4863,16255,16255,16255,16255,16.0,Vin,product,Château Ollieux Romanis Corbières Rosé Classique 2019,both
4864,0,8.3,0,outofstock,9.99,4864,15154,15154,,,,,,,left_only
4865,1,9.8,48,instock,5.16,4865,16274,16274,16274,16274,15.0,Vin,product,Mourgues du Grès Costières de Nîmes Capitelles Rosé 2018,both
4867,1,9.9,121,instock,4.86,4867,16148,16148,16148,16148,36.0,Vin,product,Château De La Selve IGP Coteaux de l'Ardèche Maguelonne Rosé 2019,both
4869,0,17.2,0,outofstock,9.33,4869,14360,14360,,,,,,,left_only
4870,1,9.3,0,outofstock,4.81,4870,16149,16149,16149,16149,16.0,Vin,product,Triennes IGP Méditerranée Rosé 2019,both
4874,0,14.6,0,outofstock,7.62,4874,,,,,,,,,left_only
4876,1,22.8,0,outofstock,11.9,4876,16289,16289,16289,16289,0.0,Vin,product,Tempier Bandol Rosé 2019,both
4885,1,18.7,0,instock,9.66,4885,14981,14981,14981,14981,10.0,Vin,product,Saumaize-Michelin Mâcon Vergisson Sur La Roche 2017,both
4886,1,28.4,14,instock,14.53,4886,15773,15773,15773,15773,5.0,Vin,product,Saumaize-Michelin Pouilly-Fuissé Clos sur la Roche 2018,both
4888,1,27.9,17,instock,14.85,4888,15776,15776,15776,15776,6.0,Vin,product,Saumaize-Michelin Pouilly-Fuissé Les Ronchevats 2018,both
4889,1,25.3,16,instock,12.55,4889,16037,16037,16037,16037,6.0,Vin,product,Saumaize-Michelin Pouilly-Fuissé Vignes Blanches 2018,both
4890,1,17.0,19,instock,8.78,4890,16038,16038,16038,16038,8.0,Vin,product,Saumaize-Michelin Saint-Véran 2018,both
4891,1,27.9,8,instock,14.7,4891,15807,15807,15807,15807,4.0,Vin,product,Jacqueson Rully Blanc 1er Cru La Pucelle 2018,both
4892,1,20.1,30,instock,10.9,4892,15952,15952,15952,15952,9.0,Vin,product,Jacqueson Rully Rouge Les Chaponnières 2018,both
4893,1,27.9,21,instock,14.99,4893,15808,15808,15808,15808,10.0,Vin,product,Jacqueson Rully Rouge 1er Cru Les Cloux 2018,both
4899,1,21.2,18,instock,11.17,4899,16062,16062,16062,16062,6.0,Vin,product,Domaine Brintet Mercurey Blanc Vieilles Vignes 2018,both
4900,1,20.8,11,instock,10.75,4900,16063,16063,16063,16063,5.0,Vin,product,Domaine Brintet Mercurey Rouge Vieilles Vignes 2018,both
4901,1,41.0,17,instock,20.76,4901,14802,14802,14802,14802,9.0,Vin,product,Domaine Des Croix Beaune 1er Cru Les Cent Vignes 2017,both
4902,1,46.0,15,instock,23.53,4902,13052,13052,13052,13052,8.0,Vin,product,Domaine Des Croix Savigny-Lès-Beaune 1er Cru Les Peuillets 2015,both
4903,1,102.3,12,instock,51.8,4903,14805,14805,14805,14805,2.0,Vin,product,Domaine Des Croix Corton Grand Cru Les Grèves 2017,both
4904,1,137.0,9,instock,67.95,4904,14220,14220,14220,14220,3.0,Vin,product,Domaine Des Croix Corton Charlemagne Grand Cru 2016,both
4907,1,22.9,32,instock,12.42,4907,14374,14374,14374,14374,10.0,Vin,product,Alphonse Mellot Coteaux Charitois Rouge Les Pénitents 2015,both
4908,1,53.2,7,instock,26.11,4908,14395,14395,14395,14395,5.0,Vin,product,Alphonse Mellot Sancerre Blanc Edmond 2016,both
4909,1,25.9,14,instock,12.85,4909,15614,15614,15614,15614,6.0,Vin,product,Antoine-Marie Arena Vin de France Bianco Gentile 2018,both
4910,1,17.3,23,instock,8.76,4910,13809,13809,13809,13809,8.0,Vin,product,Antoine-Marie Arena Vin de France Rouge San Giovanni 2017,both
4911,0,23.0,0,outofstock,12.0,4911,,,,,,,,,left_only
4912,1,25.9,34,instock,12.98,4912,15612,15612,15612,15612,10.0,Vin,product,Jean-Baptiste Arena Patrimonio Rouge Grotte Di Sole 2018,both
4913,1,28.0,23,instock,14.76,4913,13814,13814,13814,13814,8.0,Vin,product,Jean-Batiste Arena Muscat du Cap Corse 2015,both
4914,1,25.9,24,instock,12.98,4914,15613,15613,15613,15613,7.0,Vin,product,Antoine-Marie Arena Patrimonio Hauts de Carco 2018,both
4915,1,25.9,28,instock,13.38,4915,15615,15615,15615,15615,11.0,Vin,product,Jean-Baptiste Arena Patrimonio Blanc Morta Maio,both
4918,1,37.2,15,instock,18.64,4918,15533,15533,15533,15533,8.0,Vin,product,Alain Graillot Crozes-Hermitage Rouge La Guiraude 2016,both
4919,1,24.4,10,instock,12.86,4919,15531,15531,15531,15531,5.0,Vin,product,Alain Graillot Crozes-Hermitage Rouge 2017,both
4920,1,24.4,16,instock,12.86,4920,15530,15530,15530,15530,6.0,Vin,product,Alain Graillot Crozes-Hermitage Blanc 2018,both
4921,0,13.8,0,outofstock,7.13,4921,15608,15608,,,,,,,left_only
4922,0,21.5,0,outofstock,10.55,4922,15586,15586,,,,,,,left_only
4923,1,7.0,0,outofstock,3.65,4923,15928,15928,15928,15928,0.0,Vin,product,Cave de Castelmaure Corbières Rouge Vigneron 2018,both
4924,1,12.8,24,instock,6.28,4924,16276,16276,16276,16276,7.0,Vin,product,Cave de Castelmaure Corbières Rouge Grande Cuvée 2017,both
4925,1,23.2,38,instock,11.39,4925,16277,16277,16277,16277,11.0,Vin,product,Cave de Castelmaure Corbières Rouge N°3 2017,both
4926,1,7.9,40,instock,4.04,4926,15456,15456,15456,15456,15.0,Vin,product,Domaine La Croix Belle Côtes de Thongue Blanc Champ des Lys 2018,both
4927,1,6.5,39,instock,3.29,4927,15425,15425,15425,15425,13.0,Vin,product,Domaine La Croix Belle Côtes de Thongue Rouge La Caringole 2018,both
