,product_id,onsale_web,price,stock_quantity,stock_status,purchase_price,id_web,total_sales,product_type,post_type,z_score,ca_par_article,part_ca,cumsum_ca,part_quantite,cumsum_quantite,rotation_mensuelle,mois_de_stock,valorisation_stock_euros,prix_vente_ht,taux_marge
163,5816.0,1.0,16.9,32.0,instock,8.73,15237,11.0,Vin,product,-0.5592657473082554,185.89999999999998,0.0012938465382471196,0.655274808411186,0.0019127108328986263,0.3835854633976705,11.0,2.909090909090909,279.36,14.083333333333332,0.3801183431952662
148,4716.0,1.0,18.6,32.0,instock,9.23,15657,11.0,Vin,product,-0.4976633584771436,204.60000000000002,0.0014239967817394337,0.5876175615133901,0.0019127108328986263,0.3548948009041912,11.0,2.909090909090909,295.36,15.500000000000002,0.4045161290322581
146,5809.0,1.0,17.9,32.0,instock,9.71,15080,11.0,Vin,product,-0.5230290479958367,196.89999999999998,0.0013704055050073043,0.6099310203709494,0.0019127108328986263,0.35106937923839393,11.0,2.909090909090909,310.72,14.916666666666666,0.34905027932960886
248,5894.0,1.0,15.4,29.0,instock,7.56,16539,10.0,Vin,product,-0.6136207962768834,154.0,0.0010718255346425843,0.7705736563379337,0.001738828029907842,0.5364284472265699,10.0,2.9,219.23999999999998,12.833333333333334,0.41090909090909095
204,6585.0,1.0,19.0,29.0,instock,10.31,15434,10.0,Vin,product,-0.4831686787521762,190.0,0.0013223821531304612,0.6369723434212534,0.001738828029907842,0.4599200139106245,10.0,2.9,298.99,15.833333333333334,0.3488421052631579
217,6222.0,1.0,26.4,29.0,instock,13.23,7032,10.0,Vin,product,-0.21501710384027814,264.0,0.0018374152022444304,0.41529794313895946,0.001738828029907842,0.4825247782994262,10.0,2.9,383.67,22.0,0.3986363636363636
295,5815.0,1.0,16.6,26.0,instock,9.01,15238,9.0,Vin,product,-0.5701367571019809,149.4,0.001039809966724689,0.7874646523770514,0.001564945226917058,0.6115458181185899,9.0,2.888888888888889,234.26,13.833333333333336,0.34867469879518087
337,4978.0,1.0,18.5,23.0,instock,9.46,13313,8.0,Vin,product,-0.5012870284083855,148.0,0.0010300660982279382,0.7957385887120066,0.0013910624239262736,0.6755346896191993,8.0,2.875,217.58,15.416666666666668,0.38637837837837835
347,4962.0,1.0,11.3,23.0,instock,5.55,15737,8.0,Vin,product,-0.7621912634577999,90.4,0.0006291755086473353,0.978023400596185,0.0013910624239262736,0.6894453138584621,8.0,2.875,127.64999999999999,9.416666666666668,0.4106194690265488
338,4910.0,1.0,17.3,23.0,instock,8.76,13809,8.0,Vin,product,-0.5447710675832879,138.4,0.0009632509999645045,0.8384877237696802,0.0013910624239262736,0.6769257520431256,8.0,2.875,201.48,14.416666666666668,0.3923699421965319
360,4913.0,1.0,28.0,23.0,instock,14.76,13814,8.0,Vin,product,-0.15703838494040823,224.0,0.0015590189594801229,0.512853554528428,0.0013910624239262736,0.7075291253695037,8.0,2.875,339.48,23.333333333333336,0.3674285714285715
24,4683.0,1.0,9.1,43.0,instock,4.84,16239,15.0,Vin,product,-0.8419120019451208,136.5,0.0009500271784331998,0.850921595962141,0.0026082420448617634,0.07946444096678841,15.0,2.8666666666666667,208.12,7.583333333333333,0.3617582417582417
41,4099.0,1.0,12.8,40.0,instock,6.41,15813,14.0,Vin,product,-0.7078362144891719,179.20000000000002,0.0012472151675840984,0.6832045634712116,0.002434359241870979,0.1225873761085029,14.0,2.857142857142857,256.4,10.666666666666668,0.39906250000000004
37,4609.0,1.0,11.8,40.0,instock,6.04,15145,14.0,Vin,product,-0.7440729138015905,165.20000000000002,0.0011497764826165907,0.7296661124261467,0.002434359241870979,0.11284993914101898,14.0,2.857142857142857,241.6,9.833333333333334,0.3857627118644068
416,4215.0,1.0,26.5,20.0,instock,13.97,15480,7.0,Vin,product,-0.21139343390903623,185.5,0.0012910625758194767,0.6578569335628249,0.0012171796209354895,0.7803860198226423,7.0,2.857142857142857,279.40000000000003,22.083333333333336,0.3673962264150944
423,4717.0,1.0,23.4,20.0,instock,11.73,15658,7.0,Vin,product,-0.3237272017775341,163.79999999999998,0.0011400326141198396,0.7330924741839684,0.0012171796209354895,0.7889062771691907,7.0,2.857142857142857,234.60000000000002,19.5,0.3984615384615384
428,4094.0,1.0,13.7,20.0,instock,7.15,15676,7.0,Vin,product,-0.6752231851079951,95.89999999999999,0.0006674549920274275,0.9722404146433632,0.0012171796209354895,0.7949921752738681,7.0,2.857142857142857,143.0,11.416666666666666,0.3737226277372262
113,5391.0,1.0,24.2,34.0,instock,13.0,14141,12.0,Vin,product,-0.29473784232759914,290.4,0.0020211567224688734,0.34229166043175074,0.0020865936358894104,0.283081203268997,12.0,2.8333333333333335,442.0,20.166666666666668,0.3553719008264463
130,4077.0,1.0,22.9,34.0,instock,11.95,15440,12.0,Vin,product,-0.34184555143374346,274.79999999999995,0.0019125821877907932,0.385454909900536,0.0020865936358894104,0.31855329507911717,12.0,2.8333333333333335,406.29999999999995,19.083333333333332,0.3737991266375546
483,4888.0,1.0,27.9,17.0,instock,14.85,15776,6.0,Vin,product,-0.16066205487165014,167.39999999999998,0.0011650882759686274,0.720406653391806,0.0010432968179447052,0.8574161015475589,6.0,2.8333333333333335,252.45,23.25,0.3612903225806452
473,6223.0,1.0,26.7,17.0,instock,13.8,15324,6.0,Vin,product,-0.2041460940465525,160.2,0.001114976952271052,0.7443619540910674,0.0010432968179447052,0.846983133368112,6.0,2.8333333333333335,234.60000000000002,22.25,0.37977528089887636
464,4298.0,1.0,23.2,17.0,instock,11.99,16501,6.0,Vin,product,-0.3309745416400178,139.2,0.0009688189248197905,0.831724783042328,0.0010432968179447052,0.8375934620066099,6.0,2.8333333333333335,203.83,19.333333333333332,0.3798275862068965
151,4730.0,1.0,14.3,31.0,instock,7.24,5646,11.0,Vin,product,-0.6534811655205439,157.3,0.0010947932246706399,0.7554261167691276,0.0019127108328986263,0.36063293340288705,11.0,2.8181818181818183,224.44,11.916666666666668,0.3924475524475525
150,4251.0,1.0,14.1,31.0,instock,7.65,15032,11.0,Vin,product,-0.6607285053830275,155.1,0.0010794814313186028,0.7630381660369109,0.0019127108328986263,0.3587202225699884,11.0,2.8181818181818183,237.15,11.75,0.3489361702127659
11,4105.0,1.0,6.8,45.0,instock,3.51,16504,16.0,Vin,product,-0.9252564103636838,108.8,0.0007572377803189168,0.9393833940817132,0.0027821248478525473,0.04451399756564077,16.0,2.8125,157.95,5.666666666666667,0.3805882352941177
29,4223.0,1.0,9.7,42.0,instock,4.81,16585,15.0,Vin,product,-0.8201699823576698,145.5,0.0010126663330551691,0.8069565653141945,0.0026082420448617634,0.09250565119109723,15.0,2.8,202.01999999999998,8.083333333333334,0.4049484536082475
213,4684.0,1.0,18.1,28.0,instock,9.45,14451,10.0,Vin,product,-0.5157817081333529,181.0,0.0012597429985084921,0.673178122788055,0.001738828029907842,0.4755694661797949,10.0,2.8,264.59999999999997,15.083333333333336,0.3734806629834256
195,4164.0,1.0,7.6,28.0,instock,4.04,13453,10.0,Vin,product,-0.8962670509137489,76.0,0.0005289528612521845,0.9926503391910217,0.001738828029907842,0.44427056164145406,10.0,2.8,113.12,6.333333333333333,0.3621052631578947
220,4564.0,1.0,21.7,28.0,instock,11.66,15621,10.0,Vin,product,-0.3853295906086458,217.0,0.001510299616996369,0.5465346279686609,0.001738828029907842,0.48774126238914967,10.0,2.8,326.48,18.083333333333332,0.35520737327188934
540,4407.0,1.0,104.0,14.0,instock,46.71,3509,5.0,Cognac,product,2.59695076280341,520.0,0.0036191511559359995,0.11379376823930384,0.000869414014953921,0.912363067292645,5.0,2.8,653.94,86.66666666666667,0.46103846153846156
208,4671.0,1.0,21.9,28.0,instock,11.32,15527,10.0,Vin,product,-0.3780822507461621,219.0,0.0015242194291345843,0.5374352467739095,0.001738828029907842,0.4668753260302558,10.0,2.8,316.96000000000004,18.25,0.37972602739726025
520,4886.0,1.0,28.4,14.0,instock,14.53,15773,5.0,Vin,product,-0.1425437052154408,142.0,0.000988306661813292,0.8200015172595231,0.000869414014953921,0.8949747869935674,5.0,2.8,203.42,23.666666666666668,0.3860563380281691
33,5448.0,1.0,7.2,42.0,instock,3.76,14469,15.0,Vin,product,-0.9107617306387165,108.0,0.0007516698554636307,0.9423991213814575,0.0026082420448617634,0.10293861937054428,15.0,2.8,157.92,6.0,0.37333333333333335
518,5697.0,1.0,29.9,14.0,instock,15.29,16094,5.0,Vin,product,-0.08818865624681281,149.5,0.0010405059573315998,0.7864248424103267,0.000869414014953921,0.8932359589636596,5.0,2.8,214.06,24.916666666666668,0.38635451505016727
557,4728.0,1.0,29.5,14.0,instock,14.48,15729,5.0,Vin,product,-0.10268333597178023,147.5,0.0010265861451933843,0.7977924569930003,0.000869414014953921,0.9271431055468611,5.0,2.8,202.72,24.583333333333336,0.4109830508474577
303,4677.0,1.0,9.5,25.0,instock,4.91,15282,9.0,Vin,product,-0.8274173222201535,85.5,0.0005950719689087076,0.9853542696587761,0.001564945226917058,0.6240653799339265,9.0,2.7777777777777777,122.75,7.916666666666667,0.3797894736842105
270,5804.0,1.0,25.0,25.0,instock,12.4,14955,9.0,Vin,product,-0.2657484828776642,225.0,0.0015659788655492306,0.5097355166094678,0.001564945226917058,0.5724221874456629,9.0,2.7777777777777777,310.0,20.833333333333336,0.40480000000000005
284,4713.0,1.0,18.4,25.0,instock,9.22,14746,9.0,Vin,product,-0.5049106983396274,165.6,0.0011525604450442336,0.72851633594353,0.001564945226917058,0.594331420622502,9.0,2.7777777777777777,230.50000000000003,15.333333333333332,0.39869565217391295
262,5694.0,1.0,12.7,25.0,instock,6.23,14661,9.0,Vin,product,-0.7114598844204137,114.3,0.0007955172636990091,0.9192692655419922,0.001564945226917058,0.5599026256303262,9.0,2.7777777777777777,155.75,10.583333333333334,0.41133858267716533
326,5481.0,1.0,11.5,25.0,instock,5.64,15138,9.0,Vin,product,-0.7549439235953161,103.5,0.000720350278152646,0.9548636171606223,0.001564945226917058,0.6600591201530194,9.0,2.7777777777777777,141.0,9.583333333333334,0.4114782608695653
308,6042.0,1.0,8.5,25.0,instock,4.57,16159,9.0,Vin,product,-0.8636540215325721,76.5,0.0005324328142867384,0.9921213863297695,0.001564945226917058,0.6318901060685119,9.0,2.7777777777777777,114.25,7.083333333333334,0.3548235294117647
75,4158.0,1.0,18.5,36.0,instock,9.94,16093,13.0,Vin,product,-0.5012870284083855,240.5,0.0016738574096203996,0.46630570273823585,0.0022604764388801948,0.20083463745435587,13.0,2.769230769230769,357.84,15.416666666666668,0.3552432432432433
85,4672.0,1.0,17.8,36.0,instock,9.56,14676,13.0,Vin,product,-0.5266527179270786,231.4,0.0016105222643915198,0.4859416857310093,0.0022604764388801948,0.2234394018431578,13.0,2.769230769230769,344.16,14.833333333333334,0.35550561797752805
8,5803.0,1.0,17.1,47.0,instock,9.19,13572,17.0,Vin,product,-0.5520184074457716,290.70000000000005,0.0020232446942896063,0.34027050370928186,0.0029560076508433316,0.03581985741610155,17.0,2.764705882352941,431.92999999999995,14.250000000000002,0.35508771929824573
123,4681.0,1.0,7.1,33.0,instock,3.56,15933,12.0,Vin,product,-0.9143854005699582,85.19999999999999,0.0005929839970879752,0.9865423256247728,0.0020865936358894104,0.3039471396278912,12.0,2.75,117.48,5.916666666666667,0.3983098591549296
137,4063.0,1.0,14.5,33.0,instock,7.19,16319,12.0,Vin,product,-0.6462338256580602,174.0,0.0012110236560247383,0.6991260445949024,0.0020865936358894104,0.3331594505303431,12.0,2.75,237.27,12.083333333333334,0.4049655172413793
1,4203.0,1.0,9.9,74.0,instock,5.01,15415,27.0,Vin,product,-0.8129226424951861,267.3,0.001860382892272486,0.40239044933849566,0.004694835680751174,0.010954616588419406,27.0,2.740740740740741,370.74,8.25,0.39272727272727276
167,6070.0,1.0,9.3,30.0,instock,4.95,16133,11.0,Vin,product,-0.8346646620826371,102.30000000000001,0.0007119983908697168,0.9584430968519643,0.0019127108328986263,0.391236306729265,11.0,2.727272727272727,148.5,7.750000000000001,0.3612903225806452
185,4086.0,1.0,16.4,30.0,instock,8.13,16013,11.0,Vin,product,-0.5773840969644648,180.39999999999998,0.0012555670548670273,0.6756927368508236,0.0019127108328986263,0.42566510172144023,11.0,2.727272727272727,243.90000000000003,13.666666666666666,0.4051219512195121
420,4301.0,1.0,17.5,19.0,instock,9.49,16553,7.0,Vin,product,-0.5375237277208041,122.5,0.0008525884934656922,0.8886251471150146,0.0012171796209354895,0.7852547383063843,7.0,2.7142857142857144,180.31,14.583333333333334,0.3492571428571429
434,4180.0,1.0,24.0,19.0,instock,12.28,15783,7.0,Vin,product,-0.30198518219008286,168.0,0.0011692642196100922,0.7169093005920794,0.0012171796209354895,0.802295252999481,7.0,2.7142857142857144,233.32,20.0,0.386
38,5722.0,1.0,7.1,38.0,instock,3.48,15026,14.0,Vin,product,-0.9143854005699582,99.39999999999999,0.0006918146632693044,0.96614910485168,0.002434359241870979,0.11528429838288996,14.0,2.7142857142857144,132.24,5.916666666666667,0.411830985915493
207,4190.0,1.0,12.1,27.0,instock,6.13,16191,10.0,Vin,product,-0.7332019040078649,121.0,0.0008421486343620306,0.8971224964347881,0.001738828029907842,0.46513649800034795,10.0,2.7,165.51,10.083333333333334,0.3920661157024794
198,5056.0,1.0,7.5,27.0,instock,3.95,13531,10.0,Vin,product,-0.8998907208449908,75.0,0.0005219929551830768,0.994753622805106,0.001738828029907842,0.44948704573117754,10.0,2.7,106.65,6.25,0.368
235,4239.0,1.0,28.0,27.0,instock,14.76,16567,10.0,Vin,product,-0.15703838494040823,280.0,0.0019487736993501535,0.3661286427278377,0.001738828029907842,0.5138236828377675,10.0,2.7,398.52,23.333333333333336,0.3674285714285715
221,4646.0,1.0,21.5,27.0,instock,10.89,15848,10.0,Vin,product,-0.3925769304711295,215.0,0.0014963798048581536,0.5510376871953737,0.001738828029907842,0.4894800904190575,10.0,2.7,294.03000000000003,17.916666666666668,0.3921860465116279
214,5380.0,1.0,18.0,27.0,instock,9.77,16022,10.0,Vin,product,-0.5194053780645949,180.0,0.0012527830924393844,0.6782010869981301,0.001738828029907842,0.4773082942097027,10.0,2.7,263.78999999999996,15.0,0.3486666666666667
80,5519.0,1.0,12.9,35.0,instock,7.0,15860,13.0,Vin,product,-0.70421254455793,167.70000000000002,0.0011671762477893598,0.7180764768398687,0.0022604764388801948,0.21213701964875684,13.0,2.6923076923076925,245.0,10.75,0.3488372093023256
87,4216.0,1.0,13.4,35.0,instock,7.2,15213,13.0,Vin,product,-0.6860941949017207,174.20000000000002,0.00121241563723856,0.6967039972828528,0.0022604764388801948,0.2279603547209182,13.0,2.6923076923076925,252.0,11.166666666666668,0.355223880597015
91,4862.0,1.0,9.9,35.0,instock,4.86,16047,13.0,Vin,product,-0.8129226424951861,128.70000000000002,0.00089573991109416,0.871193714369631,0.0022604764388801948,0.23700226047643896,13.0,2.6923076923076925,170.10000000000002,8.25,0.4109090909090909
124,4679.0,1.0,13.2,32.0,instock,6.55,15283,12.0,Vin,product,-0.6933415347642045,158.39999999999998,0.0011024491213466581,0.7532330503667518,0.0020865936358894104,0.30603373326378064,12.0,2.6666666666666665,209.6,11.0,0.40454545454545454
465,5795.0,1.0,23.0,16.0,instock,11.29,13291,6.0,Vin,product,-0.33822188150250154,138.0,0.0009604670375368613,0.8423295919198275,0.0010432968179447052,0.8386367588245546,6.0,2.6666666666666665,180.64,19.166666666666668,0.4109565217391305
119,5956.0,1.0,17.2,32.0,instock,8.8,15895,12.0,Vin,product,-0.5483947375145298,206.39999999999998,0.0014365246126638272,0.5833344353184612,0.0020865936358894104,0.2956007650843335,12.0,2.6666666666666665,281.6,14.333333333333334,0.38604651162790693
470,4920.0,1.0,24.4,16.0,instock,12.86,15530,6.0,Vin,product,-0.2874905024651155,146.39999999999998,0.001018930248517366,0.8039157823526013,0.0010432968179447052,0.843853242914278,6.0,2.6666666666666665,205.76,20.333333333333332,0.36754098360655735
469,4889.0,1.0,25.3,16.0,instock,12.55,16037,6.0,Vin,product,-0.2548774730839386,151.8,0.0010565137412905476,0.781204216867889,0.0010432968179447052,0.8428099460963333,6.0,2.6666666666666665,200.8,21.083333333333336,0.4047430830039526
98,4786.0,1.0,12.1,32.0,instock,6.56,15881,12.0,Vin,product,-0.7332019040078649,145.2,0.0010105783612344367,0.8110030547027737,0.0020865936358894104,0.25178229873065566,12.0,2.6666666666666665,209.92,10.083333333333334,0.3494214876033059
466,3847.0,1.0,24.2,16.0,instock,12.88,15298,6.0,Vin,product,-0.29473784232759914,145.2,0.0010105783612344367,0.8099924763415393,0.0010432968179447052,0.8396800556424993,6.0,2.6666666666666665,206.08,20.166666666666668,0.36132231404958676
461,6201.0,1.0,105.6,16.0,instock,57.29,14596,6.0,Vin,product,2.6549294817032796,633.5999999999999,0.0044097964853866325,0.0735077439394878,0.0010432968179447052,0.8344635715527758,6.0,2.6666666666666665,916.64,88.0,0.34897727272727275
32,5016.0,1.0,9.3,40.0,instock,4.81,14839,15.0,Vin,product,-0.8346646620826371,139.5,0.0009709068966405229,0.8288162382960479,0.0026082420448617634,0.10033037732568252,15.0,2.6666666666666665,192.39999999999998,7.750000000000001,0.37935483870967757
133,6127.0,1.0,10.6,32.0,instock,5.42,14573,12.0,Vin,product,-0.7875569529764929,127.19999999999999,0.0008853000519904982,0.8756316984745975,0.0020865936358894104,0.32481307598678544,12.0,2.6666666666666665,173.44,8.833333333333334,0.3864150943396227
305,5959.0,1.0,15.4,24.0,instock,7.72,15766,9.0,Vin,product,-0.6136207962768834,138.6,0.0009646429811783259,0.8355958827979658,0.001564945226917058,0.6271952703877607,9.0,2.6666666666666665,185.28,12.833333333333334,0.3984415584415585
297,4965.0,1.0,7.1,24.0,instock,3.67,16586,9.0,Vin,product,-0.9143854005699582,63.9,0.00044473799781598143,0.9971199908686026,0.001564945226917058,0.614675708572424,9.0,2.6666666666666665,88.08,5.916666666666667,0.37971830985915495
27,4926.0,1.0,7.9,40.0,instock,4.04,15456,15.0,Vin,product,-0.8853960411200233,118.5,0.0008247488691892614,0.9104402766980259,0.0026082420448617634,0.0872891671013737,15.0,2.6666666666666665,161.6,6.583333333333334,0.38632911392405067
7,4220.0,1.0,11.6,48.0,instock,5.75,15758,18.0,Vin,product,-0.7513202536640742,208.79999999999998,0.0014532283872296858,0.5790074617152969,0.003129890453834116,0.03286384976525822,18.0,2.6666666666666665,276.0,9.666666666666666,0.4051724137931034
273,4106.0,1.0,12.6,24.0,instock,6.64,15787,9.0,Vin,product,-0.7150835543516556,113.39999999999999,0.0007892533482368121,0.9224395027564708,0.001564945226917058,0.5771170231264141,9.0,2.6666666666666665,159.35999999999999,10.5,0.3676190476190476
48,4307.0,1.0,10.9,37.0,instock,5.8,15946,14.0,Vin,product,-0.7766859431827674,152.6,0.0010620816661458337,0.7759105123117256,0.002434359241870979,0.13962789080159985,14.0,2.642857142857143,214.6,9.083333333333334,0.36146788990825696
181,4186.0,1.0,16.6,29.0,instock,9.01,16190,11.0,Vin,product,-0.5701367571019809,182.60000000000002,0.0012708788482190645,0.6693870619522121,0.0019127108328986263,0.41801425838984574,11.0,2.6363636363636362,261.29,13.833333333333336,0.34867469879518087
189,6047.0,1.0,10.9,29.0,instock,5.58,16264,11.0,Vin,product,-0.7766859431827674,119.9,0.0008344927376860121,0.902146852626077,0.0019127108328986263,0.4333159450530347,11.0,2.6363636363636362,161.82,9.083333333333334,0.38568807339449546
188,5797.0,1.0,17.2,29.0,instock,9.24,15688,11.0,Vin,product,-0.5483947375145298,189.2,0.0013168142282751752,0.6409311379933618,0.0019127108328986263,0.4314032342201361,11.0,2.6363636363636362,267.96,14.333333333333334,0.3553488372093023
157,5610.0,1.0,18.0,29.0,instock,9.02,14912,11.0,Vin,product,-0.5194053780645949,198.0,0.0013780614016833228,0.6044306066045336,0.0019127108328986263,0.3721091984002788,11.0,2.6363636363636362,261.58,15.0,0.39866666666666667
173,4611.0,1.0,26.2,29.0,instock,13.67,15452,11.0,Vin,product,-0.22226444370276183,288.2,0.0020058449291168365,0.34833007493730855,0.0019127108328986263,0.40271257172665675,11.0,2.6363636363636362,396.43,21.833333333333332,0.3738931297709923
386,5796.0,1.0,12.5,21.0,instock,6.2,13895,8.0,Vin,product,-0.7187072242828975,100.0,0.0006959906069107691,0.9647612995815,0.0013910624239262736,0.7436967483915871,8.0,2.625,130.20000000000002,10.416666666666668,0.40480000000000005
339,4168.0,1.0,18.2,21.0,instock,9.4,15784,8.0,Vin,product,-0.5121580382021111,145.6,0.0010133623236620798,0.8059438989811393,0.0013910624239262736,0.6783168144670518,8.0,2.625,197.4,15.166666666666666,0.38021978021978015
69,4193.0,1.0,13.5,34.0,instock,6.91,16529,13.0,Vin,product,-0.6824705249704788,175.5,0.0012214635151283997,0.6918341510062983,0.0022604764388801948,0.1872717788210747,13.0,2.6153846153846154,234.94,11.25,0.3857777777777778
256,6226.0,1.0,20.4,26.0,instock,10.96,15161,10.0,Vin,product,-0.4324372997147901,204.0,0.0014198208380979689,0.5904613791332275,0.001738828029907842,0.5503390714658329,10.0,2.6,284.96000000000004,17.0,0.35529411764705876
201,4165.0,1.0,12.0,26.0,instock,5.95,15075,10.0,Vin,product,-0.7368255739391069,120.0,0.0008351887282929229,0.901312359888391,0.001738828029907842,0.454703529820901,10.0,2.6,154.70000000000002,10.0,0.40499999999999997
555,5893.0,1.0,26.6,13.0,instock,14.29,13910,5.0,Vin,product,-0.2077697639777943,133.0,0.0009256675071913229,0.8621005970903418,0.000869414014953921,0.9254042775169533,5.0,2.6,185.76999999999998,22.166666666666668,0.35533834586466173
254,4729.0,1.0,8.6,26.0,instock,4.22,38,10.0,Vin,product,-0.8600303516013302,86.0,0.0005985519219432614,0.9835648778084086,0.001738828029907842,0.5468614154060172,10.0,2.6,109.72,7.166666666666667,0.4111627906976745
10,5778.0,1.0,5.8,44.0,instock,3.09,15561,17.0,Vin,product,-0.9614931096761025,98.6,0.0006862467384140182,0.9675243822909357,0.0029560076508433316,0.04173187271778822,17.0,2.588235294117647,135.95999999999998,4.833333333333333,0.3606896551724138
95,4977.0,1.0,16.3,31.0,instock,8.84,14930,12.0,Vin,product,-0.5810077668957065,195.60000000000002,0.0013613576271174646,0.6181214378330754,0.0020865936358894104,0.24552251782298742,12.0,2.5833333333333335,274.04,13.583333333333334,0.3492024539877301
2,4275.0,1.0,14.9,62.0,instock,7.78,14864,24.0,Vin,product,-0.6317391459330928,357.6,0.0024888624103129105,0.21557543459393477,0.004173187271778821,0.015127803860198227,24.0,2.5833333333333335,482.36,12.416666666666668,0.37342281879194633
101,4172.0,1.0,5.7,31.0,instock,2.95,16210,12.0,Vin,product,-0.9651167796073444,68.4,0.0004760575751269661,0.9957454094199538,0.0020865936358894104,0.25804207963832393,12.0,2.5833333333333335,91.45,4.75,0.3789473684210526
132,4162.0,1.0,14.3,31.0,instock,7.02,14474,12.0,Vin,product,-0.6534811655205439,171.60000000000002,0.00119431988145888,0.7051400994292183,0.0020865936358894104,0.322726482350896,12.0,2.5833333333333335,217.61999999999998,11.916666666666668,0.410909090909091
396,5546.0,1.0,15.2,18.0,instock,7.93,15202,7.0,Vin,product,-0.6208681361393671,106.39999999999999,0.0007405340057530582,0.9461164072129679,0.0012171796209354895,0.7560424274039327,7.0,2.5714285714285716,142.74,12.666666666666666,0.37394736842105264
407,4649.0,1.0,16.5,18.0,instock,8.1,16261,7.0,Vin,product,-0.5737604270332228,115.5,0.0008038691509819383,0.9128699799067513,0.0012171796209354895,0.769431403234223,7.0,2.5714285714285716,145.79999999999998,13.75,0.41090909090909095
411,4137.0,1.0,29.8,18.0,instock,15.86,13209,7.0,Vin,product,-0.09181232617805461,208.6,0.0014518364060158643,0.5804592981213128,0.0012171796209354895,0.7743001217179649,7.0,2.5714285714285716,285.48,24.833333333333336,0.3613422818791947
324,4558.0,1.0,28.1,23.0,instock,15.24,15426,9.0,Vin,product,-0.1534147150091663,252.9,0.0017601602448773352,0.4388286895680057,0.001564945226917058,0.6569292296991852,9.0,2.5555555555555554,350.52,23.416666666666668,0.3491814946619217
285,5389.0,1.0,16.1,23.0,instock,8.32,13904,9.0,Vin,product,-0.5882551067581903,144.9,0.0010084903894137045,0.813020731472208,0.001564945226917058,0.5958963658494191,9.0,2.5555555555555554,191.36,13.416666666666668,0.3798757763975156
268,7023.0,1.0,27.5,23.0,instock,14.21,15891,9.0,Vin,product,-0.17515673459661754,247.5,0.0017225767521041534,0.45272275005376533,0.001564945226917058,0.5692922969918287,9.0,2.5555555555555554,326.83000000000004,22.916666666666668,0.3799272727272727
184,4229.0,1.0,9.6,28.0,instock,4.96,15403,11.0,Vin,product,-0.8237936522889115,105.6,0.0007349660808977722,0.9490674073862695,0.0019127108328986263,0.4237523908885416,11.0,2.5454545454545454,138.88,8.0,0.38
191,4676.0,1.0,12.9,28.0,instock,6.93,15280,11.0,Vin,product,-0.70421254455793,141.9,0.0009876106712063814,0.8209891279307294,0.0019127108328986263,0.43714136671883197,11.0,2.5454545454545454,194.04,10.75,0.3553488372093023
159,6567.0,1.0,28.4,28.0,instock,14.67,15779,11.0,Vin,product,-0.1425437052154408,312.4,0.0021742746559892424,0.2961036357853314,0.0019127108328986263,0.37593462006607603,11.0,2.5454545454545454,410.76,23.666666666666668,0.38014084507042256
147,5613.0,1.0,19.2,28.0,instock,10.22,14855,11.0,Vin,product,-0.47592133888969246,211.2,0.0014699321617955444,0.5673252593782997,0.0019127108328986263,0.35298209007129255,11.0,2.5454545454545454,286.16,16.0,0.36124999999999996
144,4177.0,1.0,13.5,28.0,instock,7.11,15583,11.0,Vin,product,-0.6824705249704788,148.5,0.001033546051262492,0.7947085226137787,0.0019127108328986263,0.3472439575725967,11.0,2.5454545454545454,199.08,11.25,0.368
158,4915.0,1.0,25.9,28.0,instock,13.38,15615,11.0,Vin,product,-0.23313545349648745,284.9,0.001982877239088781,0.3582903965128086,0.0019127108328986263,0.3740219092331774,11.0,2.5454545454545454,374.64000000000004,21.583333333333332,0.38007722007722
660,4932.0,1.0,25.7,5.0,instock,12.75,9937,2.0,Vin,product,-0.24038279335897117,51.4,0.0003577391719521353,0.9991244438165057,0.0003477656059815684,0.9921752738654135,2.0,2.5,63.75,21.416666666666668,0.4046692607003891
120,4670.0,1.0,17.0,30.0,instock,8.96,15525,12.0,Vin,product,-0.5556420773770135,204.0,0.0014198208380979689,0.5918811999713255,0.0020865936358894104,0.29768735872022295,12.0,2.5,268.8,14.166666666666668,0.3675294117647059
122,4191.0,1.0,9.3,30.0,instock,4.76,16263,12.0,Vin,product,-0.8346646620826371,111.60000000000001,0.0007767255173124184,0.9271395273249392,0.0020865936358894104,0.3018605459920018,12.0,2.5,142.79999999999998,7.750000000000001,0.38580645161290333
354,5764.0,1.0,12.9,20.0,instock,6.33,15818,8.0,Vin,product,-0.70421254455793,103.2,0.0007182623063319137,0.956300141773286,0.0013910624239262736,0.699182750825946,8.0,2.5,126.6,10.75,0.4111627906976744
125,4103.0,1.0,16.3,30.0,instock,8.0,16505,12.0,Vin,product,-0.5810077668957065,195.60000000000002,0.0013613576271174646,0.6194827954601928,0.0020865936358894104,0.30812032689967006,12.0,2.5,240.0,13.583333333333334,0.4110429447852761
103,4281.0,1.0,11.6,30.0,instock,5.69,16330,12.0,Vin,product,-0.7513202536640742,139.2,0.0009688189248197905,0.8326936019671478,0.0020865936358894104,0.2622152669101028,12.0,2.5,170.70000000000002,9.666666666666666,0.4113793103448275
114,4074.0,1.0,12.7,30.0,instock,6.76,15941,12.0,Vin,product,-0.7114598844204137,152.39999999999998,0.001060689684932012,0.7780318916815896,0.0020865936358894104,0.2851677969048864,12.0,2.5,202.79999999999998,10.583333333333334,0.36125984251968507
